Timestamp,Longitude,Latitude,Temperature,Humidity,Wind_Speed_kmh,Soil_Moisture,Soil_Temperature,Wind_Dir_Sin,Wind_Dir_Cos,Precipitation_log,ts_unix,ts_norm,hour_sin,hour_cos,doy_sin,doy_cos,dow_sin,dow_cos,delta_t,delta_t_norm
2022-08-05 14:30:00,-119.701,49.86,13.17,78.5,1.93,-1.0,27.37,0.454,-0.891,0.0,1659709800.0,-1.5,-0.609,-0.793,-0.568,-0.823,-0.434,-0.901,1800.0,-0.014
2022-08-05 15:00:00,-119.701,49.86,13.89,70.6,1.69,-1.0,27.37,0.208,0.978,0.0,1659711600.0,-1.5,-0.707,-0.707,-0.568,-0.823,-0.434,-0.901,1800.0,-0.014
2022-08-05 15:30:00,-119.701,49.86,14.86,66.0,0.8,-1.0,27.37,-0.956,0.292,0.0,1659713400.0,-1.5,-0.793,-0.609,-0.569,-0.822,-0.434,-0.901,1800.0,-0.014
2022-08-05 16:00:00,-119.701,49.86,16.17,59.2,1.42,-1.0,27.37,-0.999,-0.052,0.0,1659715200.0,-1.5,-0.866,-0.5,-0.569,-0.822,-0.434,-0.901,1800.0,-0.014
2022-08-05 16:30:00,-119.701,49.86,16.48,58.7,2.08,-1.0,27.37,-0.883,0.469,0.0,1659717000.0,-1.5,-0.924,-0.383,-0.569,-0.822,-0.434,-0.901,1800.0,-0.014
2022-08-05 17:00:00,-119.701,49.86,24.48,39.6,2.31,-1.0,27.37,-0.866,0.5,0.0,1659718800.0,-1.5,-0.966,-0.259,-0.57,-0.822,-0.434,-0.901,1800.0,-0.014
2022-08-05 17:30:00,-119.701,49.86,27.01,34.9,2.06,-1.0,27.37,-0.799,-0.602,0.0,1659720600.0,-1.5,-0.991,-0.131,-0.57,-0.822,-0.434,-0.901,1800.0,-0.014
2022-08-05 18:00:00,-119.701,49.86,28.73,31.9,1.87,-1.0,27.37,-0.602,-0.799,0.0,1659722400.0,-1.5,-1.0,0.0,-0.57,-0.821,-0.434,-0.901,1800.0,-0.014
2022-08-05 18:30:00,-119.701,49.86,21.76,42.2,2.16,-1.0,27.37,-0.545,0.839,0.0,1659724200.0,-1.5,-0.991,0.131,-0.571,-0.821,-0.434,-0.901,1800.0,-0.014
2022-08-05 19:00:00,-119.701,49.86,24.7,38.8,2.06,-1.0,27.37,-0.993,0.122,0.0,1659726000.0,-1.5,-0.966,0.259,-0.571,-0.821,-0.434,-0.901,1800.0,-0.014
2022-08-05 19:30:00,-119.701,49.86,25.65,36.4,2.37,-1.0,27.37,-0.946,0.326,0.0,1659727800.0,-1.5,-0.924,0.383,-0.571,-0.821,-0.434,-0.901,1800.0,-0.014
2022-08-05 20:00:00,-119.701,49.86,23.48,32.9,1.09,-1.0,27.37,-0.602,0.799,0.0,1659729600.0,-1.5,-0.866,0.5,-0.571,-0.821,-0.434,-0.901,1800.0,-0.014
2022-08-05 20:30:00,-119.701,49.86,24.73,33.3,2.21,-1.0,27.37,-0.559,-0.829,0.0,1659731400.0,-1.5,-0.793,0.609,-0.572,-0.82,-0.434,-0.901,1800.0,-0.014
2022-08-05 21:00:00,-119.701,49.86,25.53,28.9,3.09,-1.0,27.37,-0.777,0.629,0.0,1659733200.0,-1.499,-0.707,0.707,-0.572,-0.82,-0.434,-0.901,1800.0,-0.014
2022-08-05 21:30:00,-119.701,49.86,26.21,28.9,1.96,-1.0,27.37,-0.438,-0.899,0.0,1659735000.0,-1.499,-0.609,0.793,-0.572,-0.82,-0.434,-0.901,1800.0,-0.014
2022-08-05 22:00:00,-119.701,49.86,24.91,30.1,2.59,-1.0,27.37,-0.995,0.105,0.0,1659736800.0,-1.499,-0.5,0.866,-0.573,-0.82,-0.434,-0.901,1800.0,-0.014
2022-08-05 22:30:00,-119.701,49.86,25.49,28.5,2.43,-1.0,27.37,0.946,-0.326,0.0,1659738600.0,-1.499,-0.383,0.924,-0.573,-0.82,-0.434,-0.901,1800.0,-0.014
2022-08-05 23:00:00,-119.701,49.86,27.35,25.6,2.54,-1.0,27.37,0.799,0.602,0.0,1659740400.0,-1.499,-0.259,0.966,-0.573,-0.819,-0.434,-0.901,1800.0,-0.014
2022-08-05 23:30:00,-119.701,49.86,10.215,26.911,1.238,-1.0,27.37,0.663,0.748,0.0,1659742200.0,-1.499,-0.131,0.991,-0.573,-0.819,-0.434,-0.901,1800.0,-0.014
2022-08-06 00:00:00,-119.701,49.86,9.646,57.723,1.676,-1.0,27.37,0.795,0.606,0.0,1659744000.0,-1.499,0.0,1.0,-0.574,-0.819,-0.975,-0.223,1800.0,-0.014
2022-08-06 00:30:00,-119.701,49.86,27.11,25.2,2.58,-1.0,27.37,0.208,-0.978,0.0,1659745800.0,-1.499,0.131,0.991,-0.574,-0.819,-0.975,-0.223,1800.0,-0.014
2022-08-06 01:00:00,-119.701,49.86,25.55,26.5,2.77,-1.0,27.37,0.934,-0.358,0.0,1659747600.0,-1.499,0.259,0.966,-0.574,-0.819,-0.975,-0.223,1800.0,-0.014
2022-08-06 01:30:00,-119.701,49.86,25.25,28.7,2.56,-1.0,27.37,-0.999,-0.052,0.0,1659749400.0,-1.499,0.383,0.924,-0.575,-0.818,-0.975,-0.223,1800.0,-0.014
2022-08-06 02:00:00,-119.701,49.86,21.9,34.1,1.35,-1.0,27.37,0.191,-0.982,0.0,1659751200.0,-1.499,0.5,0.866,-0.575,-0.818,-0.975,-0.223,1800.0,-0.014
2022-08-06 02:30:00,-119.701,49.86,20.22,37.3,3.77,-1.0,27.37,0.087,0.996,0.0,1659753000.0,-1.499,0.609,0.793,-0.575,-0.818,-0.975,-0.223,1800.0,-0.014
2022-08-06 03:00:00,-119.701,49.86,19.47,39.0,1.39,-1.0,27.37,0.035,0.999,0.0,1659754800.0,-1.498,0.707,0.707,-0.576,-0.818,-0.975,-0.223,1800.0,-0.014
2022-08-06 03:30:00,-119.701,49.86,18.5,40.0,1.12,-1.0,27.37,0.292,0.956,0.0,1659756600.0,-1.498,0.793,0.609,-0.576,-0.818,-0.975,-0.223,1800.0,-0.014
2022-08-06 04:00:00,-119.701,49.86,17.12,43.2,1.36,-1.0,27.37,0.682,0.731,0.0,1659758400.0,-1.498,0.866,0.5,-0.576,-0.817,-0.975,-0.223,1800.0,-0.014
2022-08-06 04:30:00,-119.701,49.86,16.39,45.3,1.32,-1.0,27.37,0.5,0.866,0.0,1659760200.0,-1.498,0.924,0.383,-0.576,-0.817,-0.975,-0.223,1800.0,-0.014
2022-08-06 05:00:00,-119.701,49.86,16.42,45.7,1.9,-1.0,27.37,0.629,0.777,0.0,1659762000.0,-1.498,0.966,0.259,-0.577,-0.817,-0.975,-0.223,1800.0,-0.014
2022-08-06 05:30:00,-119.701,49.86,15.37,49.1,1.55,-1.0,27.37,0.423,0.906,0.0,1659763800.0,-1.498,0.991,0.131,-0.577,-0.817,-0.975,-0.223,1800.0,-0.014
2022-08-06 06:00:00,-119.701,49.86,15.19,50.1,1.59,-1.0,27.37,0.122,0.993,0.0,1659765600.0,-1.498,1.0,0.0,-0.577,-0.817,-0.975,-0.223,1800.0,-0.014
2022-08-06 06:30:00,-119.701,49.86,14.58,51.2,1.0,-1.0,27.37,0.0,1.0,0.0,1659767400.0,-1.498,0.991,-0.131,-0.578,-0.816,-0.975,-0.223,1800.0,-0.014
2022-08-06 07:00:00,-119.701,49.86,14.6,51.5,1.8,-1.0,27.37,0.309,0.951,0.0,1659769200.0,-1.498,0.966,-0.259,-0.578,-0.816,-0.975,-0.223,1800.0,-0.014
2022-08-06 07:30:00,-119.701,49.86,13.94,53.1,0.7,-1.0,27.37,0.375,0.927,0.0,1659771000.0,-1.498,0.924,-0.383,-0.578,-0.816,-0.975,-0.223,1800.0,-0.014
2022-08-06 08:00:00,-119.701,49.86,12.75,57.5,0.53,-1.0,27.37,0.375,0.927,0.0,1659772800.0,-1.498,0.866,-0.5,-0.578,-0.816,-0.975,-0.223,1800.0,-0.014
2022-08-06 08:30:00,-119.701,49.86,12.09,62.9,1.47,-1.0,27.37,0.5,0.866,0.0,1659774600.0,-1.498,0.793,-0.609,-0.579,-0.816,-0.975,-0.223,1800.0,-0.014
2022-08-06 09:00:00,-119.701,49.86,11.64,68.4,1.95,-1.0,27.37,0.0,1.0,0.0,1659776400.0,-1.498,0.707,-0.707,-0.579,-0.815,-0.975,-0.223,1800.0,-0.014
2022-08-06 09:30:00,-119.701,49.86,11.53,72.6,0.75,-1.0,27.37,0.0,1.0,0.0,1659778200.0,-1.497,0.609,-0.793,-0.579,-0.815,-0.975,-0.223,1800.0,-0.014
2022-08-06 10:00:00,-119.701,49.86,10.91,76.4,0.71,-1.0,27.37,0.0,1.0,0.0,1659780000.0,-1.497,0.5,-0.866,-0.58,-0.815,-0.975,-0.223,1800.0,-0.014
2022-08-06 10:30:00,-119.701,49.86,10.8,75.9,0.53,-1.0,27.37,0.0,1.0,0.0,1659781800.0,-1.497,0.383,-0.924,-0.58,-0.815,-0.975,-0.223,1800.0,-0.014
2022-08-06 11:00:00,-119.701,49.86,10.4,81.2,0.48,-1.0,27.37,0.0,1.0,0.0,1659783600.0,-1.497,0.259,-0.966,-0.58,-0.814,-0.975,-0.223,1800.0,-0.014
2022-08-06 11:30:00,-119.701,49.86,10.02,80.8,0.44,-1.0,27.37,0.0,1.0,0.0,1659785400.0,-1.497,0.131,-0.991,-0.581,-0.814,-0.975,-0.223,1800.0,-0.014
2022-08-06 12:00:00,-119.701,49.86,9.67,81.4,1.25,-1.0,27.37,0.0,1.0,0.0,1659787200.0,-1.497,0.0,-1.0,-0.581,-0.814,-0.975,-0.223,1800.0,-0.014
